0	165	   
1	165	   
2	165	   
3	165	   
4	165	   
5	165	   
6	165	   
7	165	   
8	165	   
9	165	   
10	165	   
11	165	   
12	165	   
13	165	   
14	165	   
15	165	   
16	165	   
17	165	   
18	165	   
19	165	   
20	165	   
21	165	   
22	165	   
23	165	   
24	165	   
25	165	   
26	165	   
27	165	   
28	165	   
29	165	   
30	165	   
31	165	   
32	165	   
33	165	   
34	165	   
35	165	   
36	165	   
37	165	   
38	165	   
39	165	   
40	165	   
41	165	   
42	165	   
43	165	   
44	165	   
45	165	   
46	165	   
47	165	   
48	165	   
49	165	   
50	165	   
51	165	   
52	165	   
53	165	   
54	165	   
55	165	   
56	165	   
57	165	   
58	165	   
59	165	   
60	165	   
61	165	   
62	165	   
63	165	   
64	165	   
65	165	   
66	165	   
67	165	   
68	165	   
69	165	   
70	165	   
71	165	   
72	165	   
73	165	   
74	165	   
75	165	   
76	165	   
77	165	   
78	165	   
79	165	   
80	165	   
81	165	   
82	165	   
83	165	   
84	165	   
85	165	   
86	165	   
87	165	   
88	165	   
89	165	   
90	165	   
91	165	   
92	165	   
93	165	   
94	165	   
95	165	   
96	165	   
97	165	   
98	165	   
99	165	   
100	165	   
101	165	   
102	165	   
103	165	   
104	165	   
105	165	   
106	165	   
107	165	   
108	165	   
109	165	   
110	165	   
111	165	   
112	165	   
113	165	   
114	165	   
115	165	   
116	165	   
117	165	   
118	165	   
119	165	   
120	165	   
121	165	   
122	165	   
123	165	   
124	165	   
125	165	   
126	165	   
127	165	   
128	165	   
129	165	   
130	165	   
131	165	   
132	165	   
133	165	   
134	165	   
135	165	   
136	165	   
137	165	   
138	165	   
139	165	   
140	165	   
141	165	   
142	165	   
143	165	   
144	165	   
145	165	   
146	165	   
147	165	   
148	165	   
149	165	   
150	165	   
151	165	   
152	165	   
153	165	   
154	165	   
155	165	   
156	165	   
157	165	   
158	165	   
159	165	   
160	165	   
161	165	   
162	165	   
163	165	   
164	165	   
165	165	   
166	165	   
167	165	   
168	165	   
169	165	   
170	165	   
171	165	   
172	165	   
173	165	   
174	165	   
175	165	   
176	165	   
177	165	   
178	165	   
179	165	   
180	165	   
181	165	   
182	165	   
183	165	   
184	165	   
185	165	   
186	165	   
187	165	   
188	165	   
189	165	   
190	165	   
191	165	   
192	165	   
193	165	   
194	165	   
195	165	   
196	165	   
197	165	   
198	165	   
199	165	   
200	165	   
201	165	   
202	165	   
203	165	   
204	165	   
205	165	   
206	165	   
207	165	   
208	165	   
209	165	   
210	165	   
211	165	   
212	165	   
213	165	   
214	165	   
215	165	   
216	165	   
217	165	   
218	165	   
219	165	   
220	165	   
221	165	   
222	165	   
223	165	   
224	165	   
225	165	   
226	165	   
227	165	   
228	165	   
229	165	   
230	165	   
231	165	   
232	165	   
233	165	   
234	165	   
235	165	   
236	165	   
237	165	   
238	165	   
239	165	   
240	165	   
241	165	   
242	165	   
243	165	   
244	165	   
245	165	   
246	165	   
247	165	   
248	165	   
249	165	   
250	165	   
251	165	   
252	165	   
253	165	   
254	165	   
255	165	 
