0	105	   
1	105	   
2	105	   
3	105	   
4	105	   
5	105	   
6	105	   
7	105	   
8	105	   
9	105	   
10	105	   
11	105	   
12	105	   
13	105	   
14	105	   
15	105	   
16	105	   
17	105	   
18	105	   
19	105	   
20	105	   
21	105	   
22	105	   
23	105	   
24	105	   
25	105	   
26	105	   
27	105	   
28	105	   
29	105	   
30	105	   
31	105	   
32	105	   
33	105	   
34	105	   
35	105	   
36	105	   
37	105	   
38	105	   
39	105	   
40	105	   
41	105	   
42	105	   
43	105	   
44	105	   
45	105	   
46	105	   
47	105	   
48	105	   
49	105	   
50	105	   
51	105	   
52	105	   
53	105	   
54	105	   
55	105	   
56	105	   
57	105	   
58	105	   
59	105	   
60	105	   
61	105	   
62	105	   
63	105	   
64	105	   
65	105	   
66	105	   
67	105	   
68	105	   
69	105	   
70	105	   
71	105	   
72	105	   
73	105	   
74	105	   
75	105	   
76	105	   
77	105	   
78	105	   
79	105	   
80	105	   
81	105	   
82	105	   
83	105	   
84	105	   
85	105	   
86	105	   
87	105	   
88	105	   
89	105	   
90	105	   
91	105	   
92	105	   
93	105	   
94	105	   
95	105	   
96	105	   
97	105	   
98	105	   
99	105	   
100	105	   
101	105	   
102	105	   
103	105	   
104	105	   
105	105	   
106	105	   
107	105	   
108	105	   
109	105	   
110	105	   
111	105	   
112	105	   
113	105	   
114	105	   
115	105	   
116	105	   
117	105	   
118	105	   
119	105	   
120	105	   
121	105	   
122	105	   
123	105	   
124	105	   
125	105	   
126	105	   
127	105	   
128	105	   
129	105	   
130	105	   
131	105	   
132	105	   
133	105	   
134	105	   
135	105	   
136	105	   
137	105	   
138	105	   
139	105	   
140	105	   
141	105	   
142	105	   
143	105	   
144	105	   
145	105	   
146	105	   
147	105	   
148	105	   
149	105	   
150	105	   
151	105	   
152	105	   
153	105	   
154	105	   
155	105	   
156	105	   
157	105	   
158	105	   
159	105	   
160	105	   
161	105	   
162	105	   
163	105	   
164	105	   
165	105	   
166	105	   
167	105	   
168	105	   
169	105	   
170	105	   
171	105	   
172	105	   
173	105	   
174	105	   
175	105	   
176	105	   
177	105	   
178	105	   
179	105	   
180	105	   
181	105	   
182	105	   
183	105	   
184	105	   
185	105	   
186	105	   
187	105	   
188	105	   
189	105	   
190	105	   
191	105	   
192	105	   
193	105	   
194	105	   
195	105	   
196	105	   
197	105	   
198	105	   
199	105	   
200	105	   
201	105	   
202	105	   
203	105	   
204	105	   
205	105	   
206	105	   
207	105	   
208	105	   
209	105	   
210	105	   
211	105	   
212	105	   
213	105	   
214	105	   
215	105	   
216	105	   
217	105	   
218	105	   
219	105	   
220	105	   
221	105	   
222	105	   
223	105	   
224	105	   
225	105	   
226	105	   
227	105	   
228	105	   
229	105	   
230	105	   
231	105	   
232	105	   
233	105	   
234	105	   
235	105	   
236	105	   
237	105	   
238	105	   
239	105	   
240	105	   
241	105	   
242	105	   
243	105	   
244	105	   
245	105	   
246	105	   
247	105	   
248	105	   
249	105	   
250	105	   
251	105	   
252	105	   
253	105	   
254	105	   
255	105	 
